# wave ext albedo g
7.3693244605018435 0.026467708662804783 0.04017387207342353 0.05220373894752901
7.592763664241004 0.027385642429209024 0.029603742205465182 0.05167253297617072
7.822977583632215 0.028891190847309327 0.021239962641547993 0.0509613566016507
8.06017162923637 0.03126842077524352 0.014709069707955765 0.050105034741464126
8.304557439698419 0.034950738397275645 0.009785740429736615 0.048694741333797094
8.556353070583965 0.04056336283097839 0.007138531865868804 0.046933756044451276
8.81578318894141 0.04885611888713868 0.005367780538896023 0.04484307303425898
9.083079273763277 0.060203078130876726 0.004045992859356386 0.04179798305795103
9.358479822525535 0.07317004383845656 0.0033546413327899378 0.03856249311688313
9.642230563989251 0.08303577004562204 0.0030992642344455663 0.03623539181847206
9.934584677454415 0.08453679588352427 0.0029980090827640155 0.034637338397669554
10.235803018661574 0.07792878057717281 0.0029000987711537453 0.03317178734036569
10.546154352542846 0.06795583063496838 0.002899999733998283 0.031841128763746715
10.865915593030008 0.05836634015839895 0.0029000003527664847 0.03114658197188043
11.19537205013357 0.05049709131017705 0.0028996907476756643 0.030644055951298578
11.534817684513351 0.04440237764088212 0.0029699129579808534 0.028926193041069057
11.884555369767691 0.03976674407950843 0.0029001336313307364 0.029202622488408426
12.244897162675262 0.03626284848302434 0.0030019990550576347 0.02879797393119006
12.61616458163075 0.03364346331577795 0.002934936936385837 0.02870021985769897
12.99868889352267 0.031747653741881696 0.0029972432943491346 0.02869999946049911
13.392811409309422 0.030487156494007114 0.002899658258951516 0.028700183858119545
13.7988837885572 0.02983076176478423 0.002800966693001127 0.028800229809219886
14.217268353211647 0.02978745301252 0.002595974021625514 0.028900456591763227
14.648338410883017 0.030382701709859725 0.002170650246246725 0.02881107370092773
15.092478587933462 0.03162107226737432 0.0018016205411195273 0.028502412639103657
15.550085172663554 0.03343505697950171 0.0015003028510990589 0.028022649150058476
16.02156646890431 0.03563919271857831 0.0012055735415519271 0.027608779387303026
16.50734316033014 0.0379300105840334 0.001002745157621098 0.026993404104779278
17.007848685817894 0.03996155245544959 0.0008755504630031474 0.026362633090525864
17.523529626186814 0.04146499696476772 0.0006893728169591339 0.02576823136506631
18.054846102664523 0.04232992345227399 0.0006331397548205532 0.02502715187664585
18.60227218743454 0.042598095380165554 0.0006000186975386911 0.024416643747108585
19.166296326631752 0.04239785489400931 0.0004965219455116267 0.023898431818205553
19.747421776163087 0.041876002388492914 0.0005000146974132445 0.02380147335389926
20.3461670507424 0.04115765247703591 0.0004999991626130294 0.023937247830104945
20.963066386540167 0.040333396720820015 0.0005007718791669822 0.024000042549556264
21.598670217860793 0.03946173855368715 0.00040151183798634005 0.023999817789461822
22.253545668272825 0.038576782005848756 0.00039999962526426674 0.02389908039400583
22.928277056630407 0.03769603145877786 0.00040000000378745615 0.023899310413056336
23.623466418437335 0.03682654234874027 0.0003999909424780274 0.02379928107767725
24.339734043018893 0.035969250905872045 0.0004100258742466369 0.02383898492211528
25.077719026981008 0.03512183962585003 0.0003001279300814607 0.024172555229239754
25.838079844450217 0.03428056361821543 0.00029999995555060865 0.02429929095495227
26.621494934603497 0.03344138247930893 0.00030000000012223683 0.024400311106167274
27.42866330701206 0.03260063989685733 0.00029999941202931834 0.024372963628358182
28.26030516533932 0.03175544919147569 0.00030069004951000736 0.02425304584733145
29.11716254994947 0.03090388418959686 0.00020178331970146357 0.024090544769229262
29.999999999999996 0.030045037348437328 0.00019999862984493863 0.023905051207994837
